zipcode,order,sorder,trend,AIC,BIC,CVRMSE
20002,"(2, 1, 2)","(1, 1, 1, 12)",,2945.4,2967.9,83027.6
20002,"(2, 1, 2)","(1, 1, 2, 12)",,2747.2,2772.3,25057378.9
20002,"(2, 1, 2)","(2, 0, 0, 12)",,2871.2,2893.8,62330.6
20002,"(2, 1, 2)","(2, 0, 1, 12)",,2880.6,2906.3,65145.6
20002,"(2, 1, 2)","(2, 0, 2, 12)",,2857.5,2886.4,25048610.5
20002,"(2, 1, 2)","(2, 1, 0, 12)",,2769.8,2791.9,72401.5
20002,"(2, 1, 2)","(2, 1, 1, 12)",,2758.1,2783.4,58619.4
20002,"(2, 1, 2)","(2, 1, 2, 12)",,2740.3,2768.6,25100920.3
20009,"(0, 0, 0)","(0, 0, 0, 12)",,6196.2,6199.6,712614.3
20009,"(0, 0, 0)","(0, 0, 1, 12)",,407672.1,407678.7,708871.3
20009,"(0, 0, 0)","(0, 0, 2, 12)",,9425.5,9435.2,25665528.7
20009,"(0, 0, 0)","(0, 1, 0, 12)",,4900.6,4903.8,138498.2
20009,"(0, 0, 0)","(0, 1, 1, 12)",,4617.8,4624.2,138500.1
20009,"(0, 0, 0)","(0, 1, 2, 12)",,4778.9,4788.4,25151446.4
20009,"(0, 0, 0)","(1, 0, 0, 12)",,4858.8,4865.4,154970.7
20009,"(0, 0, 0)","(1, 0, 1, 12)",,4806.0,4815.8,145152.8
20009,"(0, 0, 0)","(1, 0, 2, 12)",,4519.5,4532.4,25137187.7
20009,"(0, 0, 0)","(1, 1, 0, 12)",,4475.0,4481.5,255686.0
20009,"(0, 0, 0)","(1, 1, 1, 12)",,6008.2,6017.9,23857797381.1
20009,"(0, 0, 0)","(1, 1, 2, 12)",,4544.2,4556.9,25264549.6
20009,"(0, 0, 0)","(2, 0, 0, 12)",,4471.4,4481.1,234597.9
20009,"(0, 0, 0)","(2, 0, 1, 12)",,7201.4,7214.4,415046555.1
20009,"(0, 0, 0)","(2, 0, 2, 12)",,6842.2,6858.3,113840559489.1
20009,"(0, 0, 0)","(2, 1, 0, 12)",,4196.1,4205.6,247678.4
20009,"(0, 0, 0)","(2, 1, 1, 12)",,4204.4,4217.1,221300.3
20009,"(0, 0, 0)","(2, 1, 2, 12)",,4535.5,4551.3,517043615.0
20009,"(0, 0, 1)","(0, 0, 0, 12)",,40599.0,40605.7,711229.3
20009,"(0, 0, 1)","(0, 0, 1, 12)",,427376.6,427386.5,200886131.4
20009,"(0, 0, 1)","(0, 0, 2, 12)",,8798.9,8811.8,110806904.0
20009,"(0, 0, 1)","(0, 1, 0, 12)",,4931.0,4937.6,136475.6
20009,"(0, 0, 1)","(0, 1, 1, 12)",,6748.7,6758.4,317776.6
20009,"(0, 0, 1)","(0, 1, 2, 12)",,5293.6,5306.2,25236055.2
20009,"(0, 0, 1)","(1, 0, 0, 12)",,5680.3,5690.2,195303.0
20009,"(0, 0, 1)","(1, 0, 1, 12)",,5985.0,5998.2,146801.1
20009,"(0, 0, 1)","(1, 0, 2, 12)",,5463.8,5479.9,34200517.6
20009,"(0, 0, 1)","(1, 1, 0, 12)",,4559.6,4569.3,250583.7
20009,"(0, 0, 1)","(1, 1, 1, 12)",,6341.3,6354.2,12159047286160.9
20009,"(0, 0, 1)","(1, 1, 2, 12)",,5266.5,5282.3,25148717.2
20009,"(0, 0, 1)","(2, 0, 0, 12)",,5341.6,5354.6,21944932.9
20009,"(0, 0, 1)","(2, 0, 1, 12)",,154890.6,154906.8,306581753196418.2
20009,"(0, 0, 1)","(2, 0, 2, 12)",,5471.5,5490.9,61285688.4
20009,"(0, 0, 1)","(2, 1, 0, 12)",,4239.8,4252.5,259870.7
20009,"(0, 0, 1)","(2, 1, 1, 12)",,5405.5,5421.4,31495637872.0
20009,"(0, 0, 1)","(2, 1, 2, 12)",,5252.5,5271.5,25336030.7
20009,"(0, 0, 2)","(0, 0, 0, 12)",,9860.0,9870.0,713599.6
20009,"(0, 0, 2)","(0, 0, 1, 12)",,413534.9,413548.0,712367.0
20009,"(0, 0, 2)","(0, 0, 2, 12)",,8886.4,8902.5,570039844.1
20009,"(0, 0, 2)","(0, 1, 0, 12)",,5119.1,5128.9,137039.2
20009,"(0, 0, 2)","(0, 1, 1, 12)",,4620.5,4633.4,1091882033.0
20009,"(0, 0, 2)","(0, 1, 2, 12)",,5266.0,5281.8,33245196.9
20009,"(0, 0, 2)","(1, 0, 0, 12)",,6113.3,6126.5,155701.4
20009,"(0, 0, 2)","(1, 0, 1, 12)",,6280.9,6297.3,224716.0
20009,"(0, 0, 2)","(1, 0, 2, 12)",,8645.9,8665.2,25888390.1
20009,"(0, 0, 2)","(1, 1, 0, 12)",,4462.4,4475.3,299264.7
20009,"(0, 0, 2)","(1, 1, 1, 12)",,12638.3,12654.4,1.5804623152070355e+21
20009,"(0, 0, 2)","(1, 1, 2, 12)",,5213.8,5232.7,25237768.4
20009,"(0, 0, 2)","(2, 0, 0, 12)",,5533.0,5549.2,116019771.1
20009,"(0, 0, 2)","(2, 0, 1, 12)",,5745.7,5765.1,6706756518.0
20009,"(0, 0, 2)","(2, 0, 2, 12)",,5498.6,5521.2,26684887.0
20009,"(0, 0, 2)","(2, 1, 0, 12)",,4176.4,4192.2,259646.3
20009,"(0, 0, 2)","(2, 1, 1, 12)",,5383.0,5402.0,248945.2
20009,"(0, 0, 2)","(2, 1, 2, 12)",,5202.3,5224.4,25219386.6
20009,"(0, 1, 0)","(0, 0, 0, 12)",,4158.4,4161.7,113935.1
20009,"(0, 1, 0)","(0, 0, 1, 12)",,3898.8,3905.3,99399.6
20009,"(0, 1, 0)","(0, 0, 2, 12)",,3643.1,3652.8,25055249.2
20009,"(0, 1, 0)","(0, 1, 0, 12)",,3884.4,3887.7,114347.7
20009,"(0, 1, 0)","(0, 1, 1, 12)",,3638.7,3645.1,118577.5
20009,"(0, 1, 0)","(0, 1, 2, 12)",,3420.7,3430.2,25068861.7
20009,"(0, 1, 0)","(1, 0, 0, 12)",,3866.6,3873.1,208230.9
20009,"(0, 1, 0)","(1, 0, 1, 12)",,3846.0,3855.8,116290.8
20009,"(0, 1, 0)","(1, 0, 2, 12)",,3625.5,3638.4,25050414.2
20009,"(0, 1, 0)","(1, 1, 0, 12)",,3634.6,3641.1,145036.1
20009,"(0, 1, 0)","(1, 1, 1, 12)",,3619.0,3628.7,152090.9
20009,"(0, 1, 0)","(1, 1, 2, 12)",,3403.1,3415.7,2323464325995.9
20009,"(0, 1, 0)","(2, 0, 0, 12)",,3623.7,3633.4,207965.2
20009,"(0, 1, 0)","(2, 0, 1, 12)",,3625.9,3638.9,206594.7
20009,"(0, 1, 0)","(2, 0, 2, 12)",,3608.7,3624.8,25132610.8
20009,"(0, 1, 0)","(2, 1, 0, 12)",,3414.0,3423.5,181745.1
20009,"(0, 1, 0)","(2, 1, 1, 12)",,3416.1,3428.7,179743.6
20009,"(0, 1, 0)","(2, 1, 2, 12)",,3404.8,3420.6,943127080958.9
20009,"(0, 1, 1)","(0, 0, 0, 12)",,3976.0,3982.6,111952.9
20009,"(0, 1, 1)","(0, 0, 1, 12)",,3618.7,3628.6,97163.0
20009,"(0, 1, 1)","(0, 0, 2, 12)",,3373.2,3386.1,25056115.8
20009,"(0, 1, 1)","(0, 1, 0, 12)",,3753.0,3759.6,112990.9
20009,"(0, 1, 1)","(0, 1, 1, 12)",,3481.2,3490.9,39175868.9
20009,"(0, 1, 1)","(0, 1, 2, 12)",,3238.6,3251.2,25067443.2
20009,"(0, 1, 1)","(1, 0, 0, 12)",,3790.6,3800.5,111224.7
20009,"(0, 1, 1)","(1, 0, 1, 12)",,3744.1,3757.3,112977.4
20009,"(0, 1, 1)","(1, 0, 2, 12)",,3512.1,3528.2,25063127.2
20009,"(0, 1, 1)","(1, 1, 0, 12)",,3522.7,3532.4,131976.5
20009,"(0, 1, 1)","(1, 1, 1, 12)",,3474.9,3487.7,110948.5
20009,"(0, 1, 1)","(1, 1, 2, 12)",,3241.8,3257.6,2315131784622.6
20009,"(0, 1, 1)","(2, 0, 0, 12)",,3550.1,3563.1,218565.9
20009,"(0, 1, 1)","(2, 0, 1, 12)",,3551.6,3567.8,115276.9
20009,"(0, 1, 1)","(2, 0, 2, 12)",,3514.1,3533.4,25063459.1
20009,"(0, 1, 1)","(2, 1, 0, 12)",,3272.8,3285.4,125465.3
20009,"(0, 1, 1)","(2, 1, 1, 12)",,3199.8,3215.6,151592.9
20009,"(0, 1, 1)","(2, 1, 2, 12)",,3239.0,3257.9,874971562721.9
20009,"(0, 1, 2)","(0, 0, 0, 12)",,3628.1,3638.1,109262.3
20009,"(0, 1, 2)","(0, 0, 1, 12)",,3406.3,3419.4,95467.8
20009,"(0, 1, 2)","(0, 0, 2, 12)",,3179.3,3195.4,25048378.8
20009,"(0, 1, 2)","(0, 1, 0, 12)",,3570.4,3580.3,112023.9
20009,"(0, 1, 2)","(0, 1, 1, 12)",,3372.5,3385.4,119821.1
20009,"(0, 1, 2)","(0, 1, 2, 12)",,2994.3,3010.1,25545623.0
20009,"(0, 1, 2)","(1, 0, 0, 12)",,3741.7,3754.9,191471.2
20009,"(0, 1, 2)","(1, 0, 1, 12)",,3408.5,3424.8,176270.8
20009,"(0, 1, 2)","(1, 0, 2, 12)",,3178.6,3197.9,25075711.9
20009,"(0, 1, 2)","(1, 1, 0, 12)",,3422.2,3435.1,110899.1
20009,"(0, 1, 2)","(1, 1, 1, 12)",,3371.0,3387.1,107574.0
20009,"(0, 1, 2)","(1, 1, 2, 12)",,2996.8,3015.7,2900501550709.9
20009,"(0, 1, 2)","(2, 0, 0, 12)",,3296.3,3312.4,205857.6
20009,"(0, 1, 2)","(2, 0, 1, 12)",,3235.8,3255.2,190496.2
20009,"(0, 1, 2)","(2, 0, 2, 12)",,3173.4,3195.9,25060593.8
20009,"(0, 1, 2)","(2, 1, 0, 12)",,3202.4,3218.2,107226.9
20009,"(0, 1, 2)","(2, 1, 1, 12)",,3197.3,3216.3,115702.6
20009,"(0, 1, 2)","(2, 1, 2, 12)",,3145.5,3167.5,499571592061.8
20009,"(1, 0, 0)","(0, 0, 0, 12)",,4106.7,4113.4,129578.0
20009,"(1, 0, 0)","(0, 0, 1, 12)",,4050.5,4060.3,190421.8
20009,"(1, 0, 0)","(0, 0, 2, 12)",,3757.8,3770.7,25052559.0
20009,"(1, 0, 0)","(0, 1, 0, 12)",,3905.0,3911.6,201020.1
20009,"(1, 0, 0)","(0, 1, 1, 12)",,3693.3,3703.0,200906.3
20009,"(1, 0, 0)","(0, 1, 2, 12)",,3424.7,3437.4,25110309.8
20009,"(1, 0, 0)","(1, 0, 0, 12)",,3846.8,3856.6,150546.9
20009,"(1, 0, 0)","(1, 0, 1, 12)",,3847.6,3860.8,112379.6
20009,"(1, 0, 0)","(1, 0, 2, 12)",,3615.0,3631.1,25102772.0
20009,"(1, 0, 0)","(1, 1, 0, 12)",,3639.6,3649.3,29950171.3
20009,"(1, 0, 0)","(1, 1, 1, 12)",,4610.4,4623.3,232457.2
20009,"(1, 0, 0)","(1, 1, 2, 12)",,3767.3,3783.1,25170658.3
20009,"(1, 0, 0)","(2, 0, 0, 12)",,3614.8,3627.7,183614.1
20009,"(1, 0, 0)","(2, 0, 1, 12)",,3705.0,3721.2,154010.8
20009,"(1, 0, 0)","(2, 0, 2, 12)",,3868.2,3887.6,25190336.7
20009,"(1, 0, 0)","(2, 1, 0, 12)",,3417.3,3430.0,202164.9
20009,"(1, 0, 0)","(2, 1, 1, 12)",,3842.1,3857.9,230082.3
20009,"(1, 0, 0)","(2, 1, 2, 12)",,3749.2,3768.2,25181593.4
20009,"(1, 0, 1)","(0, 0, 0, 12)",,3915.9,3926.0,126326.5
20009,"(1, 0, 1)","(0, 0, 1, 12)",,3901.0,3914.1,214745.4
20009,"(1, 0, 1)","(0, 0, 2, 12)",,3605.6,3621.7,25098742.0
20009,"(1, 0, 1)","(0, 1, 0, 12)",,3968.5,3978.3,197646.3
20009,"(1, 0, 1)","(0, 1, 1, 12)",,3434.6,3447.5,195521.1
20009,"(1, 0, 1)","(0, 1, 2, 12)",,3187.4,3203.2,25152564.0
20009,"(1, 0, 1)","(1, 0, 0, 12)",,3717.1,3730.3,123823.5
20009,"(1, 0, 1)","(1, 0, 1, 12)",,3693.7,3710.1,109963.1
20009,"(1, 0, 1)","(1, 0, 2, 12)",,3987.1,4006.4,25083340.1
20009,"(1, 0, 1)","(1, 1, 0, 12)",,3519.3,3532.2,33806256.5
20009,"(1, 0, 1)","(1, 1, 1, 12)",,3966.3,3982.4,141203.6
20009,"(1, 0, 1)","(1, 1, 2, 12)",,3547.3,3566.2,25167523.8
20009,"(1, 0, 1)","(2, 0, 0, 12)",,3488.8,3505.0,186054.7
20009,"(1, 0, 1)","(2, 0, 1, 12)",,4072.0,4091.4,12930157.1
20009,"(1, 0, 1)","(2, 0, 2, 12)",,3860.9,3883.4,25208727.2
20009,"(1, 0, 1)","(2, 1, 0, 12)",,3268.4,3284.2,4934284.9
20009,"(1, 0, 1)","(2, 1, 1, 12)",,3285.7,3304.7,185834.6
20009,"(1, 0, 1)","(2, 1, 2, 12)",,3369.9,3392.0,25248315.2
20009,"(1, 0, 2)","(0, 0, 0, 12)",,3843.2,3856.6,123650.5
20009,"(1, 0, 2)","(0, 0, 1, 12)",,3625.2,3641.6,110467.3
20009,"(1, 0, 2)","(0, 0, 2, 12)",,4309.3,4328.6,25105414.2
20009,"(1, 0, 2)","(0, 1, 0, 12)",,3926.6,3939.8,203135.4
20009,"(1, 0, 2)","(0, 1, 1, 12)",,3758.3,3774.4,228550.5
20009,"(1, 0, 2)","(0, 1, 2, 12)",,3474.7,3493.6,56701193.5
20009,"(1, 0, 2)","(1, 0, 0, 12)",,3663.5,3680.0,121715.4
20009,"(1, 0, 2)","(1, 0, 1, 12)",,3738.7,3758.4,108129.5
20009,"(1, 0, 2)","(1, 0, 2, 12)",,3752.7,3775.2,25163463.6
20009,"(1, 0, 2)","(1, 1, 0, 12)",,3432.2,3448.4,225613.8
20009,"(1, 0, 2)","(1, 1, 1, 12)",,4057.3,4076.6,129283.7
20009,"(1, 0, 2)","(1, 1, 2, 12)",,3536.5,3558.5,22403753251.3
20009,"(1, 0, 2)","(2, 0, 0, 12)",,3444.8,3464.2,132440.2
20009,"(1, 0, 2)","(2, 0, 1, 12)",,3933.2,3955.9,389229.5
20009,"(1, 0, 2)","(2, 0, 2, 12)",,4014.1,4039.8,25201045.2
20009,"(1, 0, 2)","(2, 1, 0, 12)",,3210.5,3229.5,2.230103978606137e+16
20009,"(1, 0, 2)","(2, 1, 1, 12)",,3214.4,3236.6,9174656545618378.0
20009,"(1, 0, 2)","(2, 1, 2, 12)",,3172.7,3197.9,21147588405.0
20009,"(1, 1, 0)","(0, 0, 0, 12)",,3528.0,3534.7,102725.4
20009,"(1, 1, 0)","(0, 0, 1, 12)",,3321.1,3330.9,102872.5
20009,"(1, 1, 0)","(0, 0, 2, 12)",,3121.4,3134.3,25085074.2
20009,"(1, 1, 0)","(0, 1, 0, 12)",,3518.6,3525.2,95610.0
20009,"(1, 1, 0)","(0, 1, 1, 12)",,3287.1,3296.8,95758.0
20009,"(1, 1, 0)","(0, 1, 2, 12)",,3041.2,3053.8,25052719.4
20009,"(1, 1, 0)","(1, 0, 0, 12)",,3317.6,3327.5,90915.0
20009,"(1, 1, 0)","(1, 0, 1, 12)",,3322.3,3335.5,91917.8
20009,"(1, 1, 0)","(1, 0, 2, 12)",,3120.3,3136.5,25091382.3
20009,"(1, 1, 0)","(1, 1, 0, 12)",,3250.3,3260.0,114974.5
20009,"(1, 1, 0)","(1, 1, 1, 12)",,3252.0,3264.9,111151.0
20009,"(1, 1, 0)","(1, 1, 2, 12)",,3040.4,3056.2,170073943340852.6
20009,"(1, 1, 0)","(2, 0, 0, 12)",,3123.7,3136.6,108749.9
20009,"(1, 1, 0)","(2, 0, 1, 12)",,3120.9,3137.0,108243.8
20009,"(1, 1, 0)","(2, 0, 2, 12)",,3120.5,3139.8,25091406.1
20009,"(1, 1, 0)","(2, 1, 0, 12)",,3015.3,3027.9,90175.1
20009,"(1, 1, 0)","(2, 1, 1, 12)",,3033.4,3049.2,86277.9
20009,"(1, 1, 0)","(2, 1, 2, 12)",,3018.6,3037.6,82220383471637.8
20009,"(1, 1, 1)","(0, 0, 0, 12)",,3467.2,3477.2,93402.2
20009,"(1, 1, 1)","(0, 0, 1, 12)",,3206.0,3219.1,77511.9
20009,"(1, 1, 1)","(0, 0, 2, 12)",,3012.6,3028.7,25074013.8
20009,"(1, 1, 1)","(0, 1, 0, 12)",,3467.9,3477.8,102955.3
20009,"(1, 1, 1)","(0, 1, 1, 12)",,3184.3,3197.2,119094.0
20009,"(1, 1, 1)","(0, 1, 2, 12)",,2934.8,2950.5,25031574.1
20009,"(1, 1, 1)","(1, 0, 0, 12)",,3240.3,3253.5,78631.3
20009,"(1, 1, 1)","(1, 0, 1, 12)",,3203.0,3219.4,75951.5
20009,"(1, 1, 1)","(1, 0, 2, 12)",,3013.4,3032.7,25076542.6
20009,"(1, 1, 1)","(1, 1, 0, 12)",,3221.2,3234.1,133585.6
20009,"(1, 1, 1)","(1, 1, 1, 12)",,3189.9,3206.0,84551.1
20009,"(1, 1, 1)","(1, 1, 2, 12)",,2899.7,2918.7,48205001018314.6
20009,"(1, 1, 1)","(2, 0, 0, 12)",,3035.3,3051.4,88158.4
20009,"(1, 1, 1)","(2, 0, 1, 12)",,3029.1,3048.5,95863.7
20009,"(1, 1, 1)","(2, 0, 2, 12)",,3014.8,3037.4,25081273.9
20009,"(1, 1, 1)","(2, 1, 0, 12)",,2963.2,2978.9,95858.3
20009,"(1, 1, 1)","(2, 1, 1, 12)",,2940.4,2959.4,101597.6
20009,"(1, 1, 1)","(2, 1, 2, 12)",,2908.5,2930.5,503209855885827.3
20009,"(1, 1, 2)","(0, 0, 0, 12)",,3386.2,3399.5,87581.9
20009,"(1, 1, 2)","(0, 0, 1, 12)",,3174.7,3191.1,72058.1
20009,"(1, 1, 2)","(0, 0, 2, 12)",,2989.9,3009.1,25063824.6
20009,"(1, 1, 2)","(0, 1, 0, 12)",,3396.8,3410.0,112496.1
20009,"(1, 1, 2)","(0, 1, 1, 12)",,3136.2,3152.3,101747.9
20009,"(1, 1, 2)","(0, 1, 2, 12)",,2860.2,2879.1,25021486.6
20009,"(1, 1, 2)","(1, 0, 0, 12)",,3232.1,3248.6,74926.9
20009,"(1, 1, 2)","(1, 0, 1, 12)",,3176.1,3195.8,74203.3
20009,"(1, 1, 2)","(1, 0, 2, 12)",,2991.8,3014.3,25069718.4
20009,"(1, 1, 2)","(1, 1, 0, 12)",,3203.3,3219.4,104756.0
20009,"(1, 1, 2)","(1, 1, 1, 12)",,3124.8,3144.1,108107.2
20009,"(1, 1, 2)","(1, 1, 2, 12)",,2859.3,2881.3,123275907174479.9
20009,"(1, 1, 2)","(2, 0, 0, 12)",,3027.4,3046.8,79733.0
20009,"(1, 1, 2)","(2, 0, 1, 12)",,3023.2,3045.8,117989.3
20009,"(1, 1, 2)","(2, 0, 2, 12)",,2993.5,3019.2,25064655.2
20009,"(1, 1, 2)","(2, 1, 0, 12)",,2942.1,2961.0,84117.2
20009,"(1, 1, 2)","(2, 1, 1, 12)",,2940.7,2962.8,132755.6
20009,"(1, 1, 2)","(2, 1, 2, 12)",,2900.5,2925.6,34700480408751.3
20009,"(2, 0, 0)","(0, 0, 0, 12)",,3529.2,3539.3,119308.4
20009,"(2, 0, 0)","(0, 0, 1, 12)",,3930.9,3944.0,127471.1
20009,"(2, 0, 0)","(0, 0, 2, 12)",,3596.9,3613.1,25081717.7
20009,"(2, 0, 0)","(0, 1, 0, 12)",,3514.0,3523.9,164781.8
20009,"(2, 0, 0)","(0, 1, 1, 12)",,3338.1,3351.0,786474.2
20009,"(2, 0, 0)","(0, 1, 2, 12)",,3130.1,3145.9,25160281.0
20009,"(2, 0, 0)","(1, 0, 0, 12)",,3319.2,3332.3,188578.8
20009,"(2, 0, 0)","(1, 0, 1, 12)",,3821.8,3838.2,83671.5
20009,"(2, 0, 0)","(1, 0, 2, 12)",,3626.9,3646.3,25106353.1
20009,"(2, 0, 0)","(1, 1, 0, 12)",,3248.8,3261.7,368125.0
20009,"(2, 0, 0)","(1, 1, 1, 12)",,3532.1,3548.3,426679.6
20009,"(2, 0, 0)","(1, 1, 2, 12)",,3250.9,3269.9,25083954.5
20009,"(2, 0, 0)","(2, 0, 0, 12)",,3125.4,3141.6,167358.0
20009,"(2, 0, 0)","(2, 0, 1, 12)",,3383.6,3402.9,8208543.3
20009,"(2, 0, 0)","(2, 0, 2, 12)",,3574.3,3596.9,25171617.5
20009,"(2, 0, 0)","(2, 1, 0, 12)",,3030.2,3046.0,101823.9
20009,"(2, 0, 0)","(2, 1, 1, 12)",,3362.5,3381.4,182379.0
20009,"(2, 0, 0)","(2, 1, 2, 12)",,3173.8,3195.9,25072814.6
20009,"(2, 0, 1)","(0, 0, 0, 12)",,3540.8,3554.2,121504.9
20009,"(2, 0, 1)","(0, 0, 1, 12)",,3683.6,3700.1,235095.8
20009,"(2, 0, 1)","(0, 0, 2, 12)",,3746.0,3765.4,25419715.5
20009,"(2, 0, 1)","(0, 1, 0, 12)",,3525.7,3538.9,143397.2
20009,"(2, 0, 1)","(0, 1, 1, 12)",,3279.4,3295.5,538938.0
20009,"(2, 0, 1)","(0, 1, 2, 12)",,3382.6,3401.6,25079459.9
20009,"(2, 0, 1)","(1, 0, 0, 12)",,3242.6,3259.0,2605294.7
20009,"(2, 0, 1)","(1, 0, 1, 12)",,3716.9,3736.6,396051.0
20009,"(2, 0, 1)","(1, 0, 2, 12)",,3643.7,3666.3,25545847.1
20009,"(2, 0, 1)","(1, 1, 0, 12)",,3236.7,3252.8,371086.4
20009,"(2, 0, 1)","(1, 1, 1, 12)",,3457.2,3476.6,367245.2
20009,"(2, 0, 1)","(1, 1, 2, 12)",,3209.9,3232.0,25101972.1
20009,"(2, 0, 1)","(2, 0, 0, 12)",,3039.7,3059.0,139030.0
20009,"(2, 0, 1)","(2, 0, 1, 12)",,3335.8,3358.4,1553674428666.4
20009,"(2, 0, 1)","(2, 0, 2, 12)",,3506.8,3532.6,25152448.2
20009,"(2, 0, 1)","(2, 1, 0, 12)",,2967.2,2986.2,154846.9
20009,"(2, 0, 1)","(2, 1, 1, 12)",,3168.7,3190.8,160497.5
20009,"(2, 0, 1)","(2, 1, 2, 12)",,3161.5,3186.8,25096339.5
20009,"(2, 0, 2)","(0, 0, 0, 12)",,3424.4,3441.1,104723.5
20009,"(2, 0, 2)","(0, 0, 1, 12)",,3496.2,3515.9,2.588741430179437e+35
20009,"(2, 0, 2)","(0, 0, 2, 12)",,3907.2,3929.8,25276177.5
20009,"(2, 0, 2)","(0, 1, 0, 12)",,3457.1,3473.5,245214.8
20009,"(2, 0, 2)","(0, 1, 1, 12)",,3787.4,3806.7,36725252.9
20009,"(2, 0, 2)","(0, 1, 2, 12)",,3320.6,3342.7,25088117.2
20009,"(2, 0, 2)","(1, 0, 0, 12)",,3231.1,3250.9,128750.6
20009,"(2, 0, 2)","(1, 0, 1, 12)",,3622.8,3645.7,131353.5
20009,"(2, 0, 2)","(1, 0, 2, 12)",,3304.8,3330.5,4.430545226695527e+30
20009,"(2, 0, 2)","(1, 1, 0, 12)",,3204.9,3224.3,335580.4
20009,"(2, 0, 2)","(1, 1, 1, 12)",,3369.0,3391.6,5.993832266198706e+28
20009,"(2, 0, 2)","(1, 1, 2, 12)",,3124.1,3149.4,25106291.7
20009,"(2, 0, 2)","(2, 0, 0, 12)",,3028.6,3051.2,141546.5
20009,"(2, 0, 2)","(2, 0, 1, 12)",,3575.3,3601.1,3957398862.9
20009,"(2, 0, 2)","(2, 0, 2, 12)",,3669.6,3698.6,5.123498125735212e+24
20009,"(2, 0, 2)","(2, 1, 0, 12)",,2945.1,2967.2,4618777.1
20009,"(2, 0, 2)","(2, 1, 1, 12)",,3146.0,3171.3,195571.8
20009,"(2, 0, 2)","(2, 1, 2, 12)",,3129.0,3157.4,25107554.2
20009,"(2, 1, 0)","(0, 0, 0, 12)",,3446.5,3456.6,62658.2
20009,"(2, 1, 0)","(0, 0, 1, 12)",,3269.1,3282.2,61215.6
20009,"(2, 1, 0)","(0, 0, 2, 12)",,3068.2,3084.3,25037861.9
20009,"(2, 1, 0)","(0, 1, 0, 12)",,3426.4,3436.2,103023.3
20009,"(2, 1, 0)","(0, 1, 1, 12)",,3234.9,3247.8,100387.3
20009,"(2, 1, 0)","(0, 1, 2, 12)",,2990.2,3006.0,25035018.5
20009,"(2, 1, 0)","(1, 0, 0, 12)",,3242.1,3255.2,53026.7
20009,"(2, 1, 0)","(1, 0, 1, 12)",,3242.8,3259.3,59347.0
20009,"(2, 1, 0)","(1, 0, 2, 12)",,3066.0,3085.3,25040986.7
20009,"(2, 1, 0)","(1, 1, 0, 12)",,3163.3,3176.1,85412.5
20009,"(2, 1, 0)","(1, 1, 1, 12)",,3165.2,3181.3,86897.1
20009,"(2, 1, 0)","(1, 1, 2, 12)",,2976.5,2995.5,149455999579397.6
20009,"(2, 1, 0)","(2, 0, 0, 12)",,3053.2,3069.3,51353.9
20009,"(2, 1, 0)","(2, 0, 1, 12)",,3050.2,3069.5,52018.7
20009,"(2, 1, 0)","(2, 0, 2, 12)",,3052.2,3074.7,25065729.1
20009,"(2, 1, 0)","(2, 1, 0, 12)",,2952.3,2968.0,54610.0
20009,"(2, 1, 0)","(2, 1, 1, 12)",,2939.7,2958.6,68300.2
20009,"(2, 1, 0)","(2, 1, 2, 12)",,2941.3,2963.4,57566345120023.0
20009,"(2, 1, 1)","(0, 0, 0, 12)",,3426.4,3439.7,53662.5
20009,"(2, 1, 1)","(0, 0, 1, 12)",,3197.9,3214.4,63895.1
20009,"(2, 1, 1)","(0, 0, 2, 12)",,3010.5,3029.9,25061464.3
20009,"(2, 1, 1)","(0, 1, 0, 12)",,3426.6,3439.7,102744.3
20009,"(2, 1, 1)","(0, 1, 1, 12)",,3184.4,3200.5,102009.2
20009,"(2, 1, 1)","(0, 1, 2, 12)",,2865.8,2884.7,25020109.4
20009,"(2, 1, 1)","(1, 0, 0, 12)",,3218.2,3234.7,61121.3
20009,"(2, 1, 1)","(1, 0, 1, 12)",,3197.7,3217.4,64321.2
20009,"(2, 1, 1)","(1, 0, 2, 12)",,3010.3,3032.9,25049138.1
20009,"(2, 1, 1)","(1, 1, 0, 12)",,3150.8,3166.9,76254.4
20009,"(2, 1, 1)","(1, 1, 1, 12)",,3160.6,3179.9,82311.4
20009,"(2, 1, 1)","(1, 1, 2, 12)",,2867.2,2889.3,52961472303593.4
20009,"(2, 1, 1)","(2, 0, 0, 12)",,3016.4,3035.8,54617.6
20009,"(2, 1, 1)","(2, 0, 1, 12)",,3011.5,3034.0,78075.2
20009,"(2, 1, 1)","(2, 0, 2, 12)",,3011.7,3037.5,25053725.7
20009,"(2, 1, 1)","(2, 1, 0, 12)",,2924.6,2943.5,75556.5
20009,"(2, 1, 1)","(2, 1, 1, 12)",,2895.3,2917.3,820464.7
20009,"(2, 1, 1)","(2, 1, 2, 12)",,2926.8,2952.0,1.3770352831966451e+44
20009,"(2, 1, 2)","(0, 0, 0, 12)",,3388.1,3404.7,79127.9
20009,"(2, 1, 2)","(0, 0, 1, 12)",,3174.2,3193.9,60224.0
20009,"(2, 1, 2)","(0, 0, 2, 12)",,2983.2,3005.7,25052038.6
20009,"(2, 1, 2)","(0, 1, 0, 12)",,3395.1,3411.5,99450.1
20009,"(2, 1, 2)","(0, 1, 1, 12)",,3136.3,3155.5,100557.7
